"customer_id","first_name","last_name","credit_score","loan_amount","interest_rate"
"CUSRQNH49MX700W","Larry","Cooke",816,281990.24,5.27
"CUSN6XHOUZ7UXN5","Amber","Thomas",564,209372.05,8.31
"CUSBSFLSPQHMX56","Daniel","Zamora",440,231272.73,2.06
"CUS36300N8L812C","Melissa","Ortiz",741,165105.34,2.58
"CUSO2Y8O7J2BH7N","Christian","Clark",614,271699.51,14.57
"CUSP8RRRZ1FEEWL","Carly","Harris",640,177383.48,2.96
"CUSAY2BOCAEC69N","Shelby","Parker",337,9458.45,5.19
"CUS5Z6QVRAY0ZS4","Victoria","Williams",562,180795.78,8.49
"CUSOVTSIJERPJ5B","Ashley","Espinoza",763,203159.25,11.52
"CUSXC2QSCO77AKE","Jeremiah","Torres",360,15395.02,8.78
"CUS9RPHCWMC186G","Russell","Hart",595,206307.22,6.89
"CUSR5QJ6SLO69EX","Victoria","Lawson",498,180671.12,10.81
"CUSRUWS1WKI6O1R","Anita","Clark",561,14554.07,14.12
"CUSSOPKXCVM6OKY","James","Fox",717,76965.97,8.02
"CUSHB5WHSCX9KWZ","Kathleen","Camacho",426,282274.52,5.73
"CUS2D2HPLZZPZPW","Maria","Carter",693,21024.80,3.93
"CUSSSO707CM6PX6","Mary","Sparks",367,232842.78,13.11
"CUSE4R5E0DF9QYQ","Mario","Martinez",393,196894.13,4.35
"CUSO2AWQ8LAMWBT","Martin","Murray",557,162169.95,5.50
"CUSQNYERWE1HASZ","Amber","Allen",710,143644.81,13.41
"CUSMM49USWQBNUI","Dennis","Davis",790,227195.07,9.88
"CUSL4DOS40UBEQ7","Melvin","Contreras",672,246416.47,11.63
"CUSJ5Y3VOZ36DV7","Amber","Smith",739,6932.12,8.25
"CUSPQZFO30X8BNM","Amanda","Ward",565,48235.22,9.47
"CUSWF2X1UEJLZLG","Judith","Carson",758,268673.20,14.21
"CUSL3HTBM6TUFTK","Brandon","Mendez",621,116454.79,9.44
"CUSSD80G0P2WO26","Rachel","Santana",720,70868.37,10.06
"CUS72X61EIHUBJU","Taylor","Oliver",566,292683.77,4.02
"CUSP7WFLLQ5VQ9G","Michelle","Gomez",342,105469.58,4.82
"CUS4B2GLNYYAC08","Zachary","Deleon",711,159403.77,11.35
"CUSRLOQ5S5JJWZP","Grace","Grant",367,227136.68,12.51
"CUSUTVAXSCRVZLC","Marc","Johnston",395,63490.65,8.28
"CUSNNNL3IIGBPDI","Belinda","Cook",675,254839.92,11.14
"CUSZNHNSQULA39K","Jesse","Foster",401,122757.18,12.40
"CUS4L29DJ7QXZXE","Blake","Webster",820,171108.75,4.78
"CUSUWIJNMC8GHZX","Sean","Ward",446,155660.56,4.68
"CUS917O9DMU1HVL","Richard","Melton",748,255086.34,11.00
"CUS7RNUQ97UR3PL","Cody","Moore",640,260792.70,2.60
"CUSC98P9J8CIWRZ","Shannon","May",691,60249.14,7.48
"CUSMTLM627C6POS","Gary","Holmes",621,66330.21,5.48
"CUS10VTY7DUQ6AJ","Brianna","Brown",626,261080.27,14.40
"CUSZY5Q0YUAAGJ8","Julian","Campbell",509,3759.14,2.97
"CUSYVWEM3XYOES0","James","Salinas",596,75115.53,5.99
"CUSUX2NL1RRF2X3","Carla","Johnson",415,76644.81,5.49
"CUSEQP9YVIDW3F4","Jason","Summers",326,211382.92,6.89
"CUSY92O871B5NH5","Kelly","Stewart",634,161531.53,14.35
"CUS7PMNUKAWV4PN","Amanda","Blackwell",543,274058.76,4.35
"CUS2D4P5244WU9U","Elizabeth","Harrison",686,137511.19,3.91
"CUSQXJYQJK3CCXA","Drew","Fuller",504,191106.59,3.71
"CUSCTBUSARW1S8W","Danielle","Johnson",426,88426.11,4.11
"CUSIPV9VG5FR1W8","John","Hale",300,66702.83,5.38
"CUSW3877HQKL7QZ","Courtney","Morris",710,113721.24,13.04
"CUSDA3YWJYJNK4C","Heather","Smith",388,36651.59,12.53
"CUSU5M767JEZ24W","Michael","Craig",735,299850.55,11.76
"CUSGNPXUCOMTOPP","Ronald","Hansen",694,227571.44,3.75
"CUS1USU1FP7BG5C","Jessica","Cline",719,285230.80,13.95
"CUSVJPEIW90HP3R","Eric","French",815,178958.87,11.37
"CUSIEL17O6T7E8A","Brian","Allen",475,135692.18,3.54
"CUSCVI9YK7FMNVQ","Luis","Young",719,176647.34,13.99
"CUS04ZEO543ED89","Natalie","Faulkner",402,205529.29,4.51
"CUSR039OTGBTM8D","Brooke","Lamb",725,234015.03,13.36
"CUSAAHAQAUGXCSE","Linda","Day",465,238979.00,8.48
"CUSQYL1GIDJ1PVO","Jessica","Miller",606,210800.25,12.14
"CUSAJM4GPUZ5TA0","Katherine","Lawson",550,52150.41,10.62
"CUSSLMA8HCDWD92","Robert","Pierce",636,48683.97,2.70
"CUSPQ66OQ4IGAEI","Jose","Jones",848,57616.28,6.59
"CUSJB006Y9FWR3R","Bradley","Maldonado",727,90668.61,14.01
"CUS3TTZ5BSXK0EX","Erin","Robinson",803,88090.40,7.46
"CUS3B3L24698HC6","Angela","Grimes",442,29706.46,4.34
"CUSU7C1A7YJ8HQD","Lisa","Sharp",435,11106.40,5.72
"CUSW48DVJU6IYLE","Meagan","Conway",643,7599.21,7.43
"CUSG3UA59G9FL42","Patricia","Brown",563,88885.71,8.54
"CUS15F2CHSNBWID","Charlotte","Henry",455,219510.63,8.91
"CUSQWXK8ARUOEWS","Adrian","Gill",322,205156.80,10.45
"CUS11L07V0GUXI9","Gary","Phillips",450,187993.69,10.82
"CUSK0W54AQ3TQMY","Michelle","Porter",522,204365.03,2.53
"CUS7OZ38T4VV71I","Tonya","Bautista",336,230220.85,14.55
"CUS7YXFNEI1NN35","Daniel","Bell",671,240780.38,8.36
"CUSYQTKD129Z6XT","Marcus","Meyer",457,94970.63,6.55
"CUSPZ8S6ME79H43","Shane","Harris",442,295172.77,4.38
"CUSZQXY0UXMB5NM","William","Brown",454,227760.81,11.77
"CUS4ORV9J3UNT3V","Troy","Scott",598,94604.30,7.75
"CUSARDJWXLZ8LM7","Vanessa","Palmer",802,79634.61,7.05
"CUS7U6TWJUHOX7D","Susan","Wagner",430,36007.12,4.93
"CUS2A2NSZZ3ROY8","Shelby","Smith",803,172071.07,12.15
"CUS5A1TTYAQYC0J","George","Lopez",543,164656.19,12.59
"CUSF4MTBLQBY7JN","James","Brown",357,30875.92,9.99
"CUSSYW619GGM99N","Alexa","Sullivan",739,196633.84,6.25
"CUS1VPQ8OLMIJV8","Daniel","Mcintosh",614,128720.26,14.71
"CUSGASV2BND1QG7","Desiree","Wilson",740,156429.13,4.30
"CUSFHVC2IFO7FFS","Misty","Smith",532,214335.31,6.43
"CUSZ0SIDB3W9GLI","Mark","Guzman",627,109534.46,11.33
"CUSAC1USZKI9R8X","Calvin","Wilson",604,61373.83,3.17
"CUSK6F2QWCYNEU9","Christine","Kramer",392,294259.49,10.21
"CUSA6XS3TH7NQER","Stephen","Alvarez",839,24348.50,3.46
"CUSXZRZKYVMYJS9","Debra","Herring",418,177624.41,8.88
"CUSU57O7O6D18T4","Melinda","Wells",535,120613.36,5.23
"CUSBDVPY1E4NC22","Laura","Heath",787,222726.67,11.49
"CUSLMZJACX7RJ18","Ann","Johnson",343,55089.64,4.62
"CUSKFSUJRW15E3D","Dale","Chambers",779,248049.38,13.79
"CUSCEE28OUY0X01","Michael","Hart",540,226478.16,6.35
"CUS3A2F0FUGO5XC","Jessica","Hooper",697,127489.35,13.53
"CUSGQTW64X8ENUU","Kathleen","Thompson",763,274913.93,9.05
"CUSIPZKSBWTSMCG","Rachel","Montgomery",835,168142.95,5.51
"CUSMQPKIJLEJ1IR","Susan","Wu",725,275056.16,10.01
"CUSZ9TUOEHFNVD6","Leah","Rogers",491,152396.65,6.63
"CUSM5PH4MVII4GB","Jodi","Frank",764,13912.72,2.47
"CUSWEQD6R5FL42V","Anthony","Brown",623,148297.41,10.34
"CUSTV9N1P70WVHD","Cameron","Buckley",780,65105.00,10.72
"CUSQZPGP5KYIK4P","Rebecca","Fernandez",612,78620.07,2.98
"CUSV2VD276Q6B25","Sara","Tran",374,19282.66,10.00
"CUSUQRFBJUNP1WS","Dana","Campbell",487,180827.35,5.80
"CUSKB4J2UCEQV77","Destiny","Adams",319,233052.87,12.43
"CUSE3HQD580N3LK","Margaret","Burke",754,65500.01,14.55
"CUSW1Z5TRQA60ZD","Jessica","Christensen",412,255438.45,14.48
"CUSN3KSNM8CZFXA","Jenna","Schwartz",481,170000.17,8.59
"CUSCJV7ZEHY7R56","Shawn","Carter",501,246125.78,2.73
"CUS18883THZPCS8","Kenneth","Mckay",679,13174.74,3.72
"CUS0EA6TGH37BJH","Gary","Schultz",501,255645.53,6.93
"CUSTZO4PF2798ZM","Heather","Allen",351,14480.78,13.30
"CUS6FTSRUCHE802","Mark","Macdonald",431,142673.78,9.45
"CUSNXEJHC7SQNUT","Denise","Estes",520,129135.72,2.69
"CUS1DXNGED0NL0N","Diana","Lane",797,24070.21,6.56
"CUS95LN9XQ6GQJY","Gregory","Sanders",540,181487.17,10.32
"CUSO0S969WR26G2","Abigail","Salazar",511,46181.81,12.32
"CUS9EZ1TVP81HRH","Kylie","Rodgers",746,146811.55,10.81
"CUSUIBC4GQKLP15","Elizabeth","Perkins",307,95118.04,3.62
"CUSPRWBWX94HIAQ","Michelle","Rodgers",558,6813.02,9.34
"CUSXEBZHYLR1V5Z","Heather","Jones",324,116764.33,9.34
"CUSGYELUTCC2EBM","Michael","Hernandez",345,227983.68,5.85
"CUSVHZAN7S85HFB","Jason","Rogers",369,152727.31,5.68
"CUS45GBXZQINMM5","Amanda","Guerrero",408,77925.04,12.90
"CUSNFAGCT91I6QY","Kyle","Cantrell",566,47232.16,12.25
"CUSI6WTI3TALZHJ","Jody","Pruitt",317,53393.88,11.82
"CUSNUZ2MHAW40RK","Lisa","May",703,162234.59,12.49
"CUSAINCRCSSCLPK","Jason","Mann",349,38515.91,11.46
"CUSRG3LCIHIQA8O","Brenda","Mclaughlin",657,180002.98,6.94
"CUS40O1PUTO8HO5","Patrick","Garcia",516,102418.06,9.49
"CUSAJ9QKMYT0FCZ","David","Schmidt",749,187732.41,6.36
"CUSKA30WIZ6F4MK","Christina","Williams",633,159995.54,7.00
"CUSJPLFUSMLX19E","Andrew","Fox",322,17360.66,8.82
"CUSGI1LRGVF1TAX","Erin","Haas",561,73150.33,11.42
"CUSBKJVH5RRZ9JC","Jonathan","Jarvis",723,221904.54,9.05
"CUSH6YG6S7GJZVL","Brian","Herman",389,171665.89,6.84
"CUSAJVPXYWZJ44U","Kylie","Evans",774,27969.15,13.00
"CUSQOTQ12C4M9YV","Richard","Lawrence",675,191990.52,9.85
"CUS7CRA26RQWKZF","Billy","Johnson",716,216715.79,6.46
"CUS5QRY6YF5RRG6","Patrick","Schultz",734,77081.98,11.78
"CUS6D1HC3ESEZ0C","Joshua","Erickson",565,43287.78,4.42
"CUSA5Y0USJOUPYD","Amanda","Ellis",513,207297.89,5.82
"CUSYRIIA3AR0MZI","Ashley","Hardy",540,167810.83,4.34
"CUSJZ3P6C8J6A9D","Lisa","Ramsey",847,125223.94,11.69
"CUS435SMZMM1Q9T","Matthew","Hunt",586,25450.24,4.32
"CUSUD5QRB4NW259","Bill","Silva",457,225143.63,11.62
"CUS7PR63G7FZF19","Sara","King",467,155952.07,4.43
"CUSVHULME5GHIVK","Crystal","Wong",603,13411.14,6.50
"CUSQBAVQIEQ8ULO","Whitney","Cooper",564,122729.78,9.85
"CUS20A1Q6J8URG9","Janet","Weaver",392,6146.18,9.07
"CUSX730ULM0RHMI","Robert","Spence",799,256516.24,4.81
"CUSGTR5IQUM9JXP","Suzanne","Oconnell",616,124694.80,12.68
"CUS7U15ROVT5KCB","Kimberly","Grant",745,289222.96,5.33
"CUSXZ32H114KWEO","Kristen","Diaz",727,113706.93,6.78
"CUSG1UD8FWHLO53","Mathew","Burns",307,276132.85,6.97
"CUS47S97K7OFZ73","David","Ortiz",344,198779.41,6.45
"CUSTZ1PT7OI0NY3","Linda","Rogers",828,208752.45,2.28
"CUSAJM2YFJHVOZW","Cheryl","Santiago",459,282083.68,14.38
"CUS70AL0HLO6BDN","Michael","Oliver",391,180651.15,2.67
"CUS15UBOTMCXOK8","Dwayne","Grant",343,126101.28,14.26
"CUSZQP07G7XR8AD","Barry","Crane",610,165087.80,7.92
"CUS5NTZKZYK6Q8U","Joyce","Brown",364,34654.96,9.78
"CUS9D8WRY6EX1W0","Bryan","Dixon",577,151686.72,6.68
"CUS1PUQGDTWMJDI","John","Huffman",360,179411.67,11.52
"CUSJGNS70SZBY7A","Brent","Mccoy",821,76289.31,4.51
"CUS14QKS4TX4URJ","April","Navarro",515,168111.66,2.65
"CUS6NV67WV4AGTK","Kelly","Guerrero",634,37536.97,2.57
"CUSW02640GJ82IX","Melissa","Greene",310,209831.00,14.88
"CUSEM42158JYSP3","Scott","Smith",567,274665.41,7.78
"CUSQKTM962IBO22","Kenneth","Smith",434,31566.86,11.91
"CUSF3F077ELTWL1","Richard","Garza",802,88445.06,13.64
"CUS372PGJ07T23C","Richard","Gentry",831,286989.18,14.56
"CUSJJPG4RLAJU8I","Tracy","Short",792,52042.84,13.92
"CUSPMYEJVTUP1AG","Frank","Wilson",574,81789.53,13.13
"CUSHAW7ENCELRTF","Mark","Beasley",699,260916.78,8.30
"CUSNROGL27EMOXC","Michael","Wise",746,151609.77,11.19
"CUS676WOH2ND4PU","Christopher","Carroll",675,167609.47,8.17
"CUSJPEXZZ7JEBIF","Michael","Nguyen",722,197527.36,13.65
"CUSMFQ0QRNUOJIX","Stephen","Serrano",664,144886.74,5.58
"CUSKHEL706HOQQ0","Jeffrey","Ward",808,150042.55,8.50
"CUSC19YQ5QHS5CD","William","Adams",511,78115.16,11.86
"CUSSEI3TVL162P2","Katherine","Boyd",429,64600.67,5.76
"CUSK0SKXVMGKBAU","Kathryn","Jones",475,200310.36,4.20
"CUSGS48A8HTS1P2","Robyn","Anderson",593,133932.96,12.06
"CUSFR750O9UYBI5","Benjamin","Cole",760,262230.89,7.61
"CUSW0OCOKAIQD8E","Richard","Luna",798,295189.72,5.49
"CUSWT93U0OWPKDS","Robert","Torres",719,38535.80,4.05
"CUSSB02G1BFBRN9","Bruce","Simmons",456,206455.68,7.85
"CUSCWB93GYRM66L","Michael","Campbell",793,3392.21,4.70
"CUSPD0ST7IFYFFV","Hannah","Soto",410,282393.44,5.61
"CUSY82LMUQMN92W","Taylor","Wilson",603,247087.11,4.48
"CUSAT4XBWX9UWK1","Tanner","Jimenez",622,194263.21,11.11
"CUSO5JDG7ZBB8B0","Jennifer","Stone",385,217806.31,14.15
"CUSC0CW018WFUM9","Tim","Lopez",743,288867.15,14.87
"CUS94A3BM4GWZVG","Alison","Peterson",748,37118.19,8.55
"CUS8XOWD06GJ33U","Corey","Davis",408,36135.87,10.49
"CUS2MDVAXLXV0II","Patricia","Black",745,296006.59,9.59
"CUSKH7R0C5GBR10","Mary","Elliott",678,57425.21,7.23
"CUSZHGACSLU6VRW","Ryan","Green",803,254018.44,8.52
"CUSYM5Y3F979UN0","Fernando","Hinton",536,91026.85,9.66
"CUSLPMJW84KJZTM","Thomas","Long",720,299374.03,11.29
"CUS8N2EXWAPKCNU","Barbara","Krueger",520,7851.73,7.94
"CUSZJ3IT4NDCDGM","Brittany","Beck",648,33330.51,8.49
"CUS7PN4J4WMUGG1","Pamela","King",597,151657.71,9.12
"CUSOXR77GZOFPNX","Michelle","Hernandez",753,156476.03,11.42
"CUS128JZ4GA9M0E","Diane","Thompson",396,179530.68,8.20
"CUSRY0EBBOWHPK5","Victor","Davenport",446,10036.66,11.41
"CUSO30PO3JI69Q2","Isaac","Owens",834,170597.18,6.52
"CUSUF205ZYZAG04","James","Smith",499,275356.06,11.43
"CUS5FMYUWQFYQS1","Amy","Lewis",311,207702.17,6.23
"CUS69LUTWF56X6C","Monica","King",727,223537.53,12.46
"CUSNSNT3EFHZCOQ","Paul","Rice",320,145204.98,6.82
"CUSX96514XKEEAI","Steven","Taylor",666,247301.89,12.85
"CUS5LMH9SE3L7EN","Kimberly","Morris",676,49795.67,5.45
"CUS6AVA7124Z0HI","Ruth","Fisher",717,279583.15,2.18
"CUS9GHIYT1BLFKK","Hailey","Hunter",624,239618.94,5.84
"CUS2XQ8S1Z7U36B","Mary","Savage",360,260593.50,14.46
"CUS28I47U08V443","William","Johns",519,119511.99,8.06
"CUSGQ3FPBTK92VM","Shirley","Cruz",534,203476.53,5.17
"CUSQZ60Z8KV6BJM","Patricia","Washington",710,133345.57,7.18
"CUS7VKC5BNZ72WU","Walter","Wright",662,29368.15,12.81
"CUS698UC5TWGWLH","Devin","Myers",576,7415.82,12.60
"CUSJPKGTVG8LM32","Lisa","Harris",520,227644.32,9.34
"CUSO4OIIEVPWIFZ","Anthony","Mack",310,184310.12,13.89
"CUSZWIXKYC6YPG9","Kevin","Robles",650,192799.60,9.27
"CUSFFFGFAJLFG9V","Daniel","Arroyo",604,82938.14,8.83
"CUSVIMB4L732C48","Brittany","French",631,252244.70,14.37
"CUSPCMQQ5GBBN52","James","Cook",530,204439.50,14.12
"CUSS8F6QT7T6515","Stacey","Martin",419,231444.08,4.53
"CUSBAB02UCLZ2Z0","Dylan","Lawson",409,98122.81,10.33
"CUSTPHP57ANI3WK","Richard","Sullivan",767,102370.07,7.68
"CUSZ5GM1VULB0RH","Kimberly","Williamson",302,192474.77,4.24
"CUSVLICJXC3XL9M","Michael","Johns",357,48922.77,10.51
"CUSE05JKX35DTF2","Denise","Archer",443,52895.14,9.76
"CUSLJSZTOG57YRQ","Larry","Ponce",582,111132.23,12.08
"CUSFYDTQ92WSPV5","Christopher","Henderson",583,39323.07,10.99
"CUSK8G069WR0TIE","Tara","Barnes",456,15138.89,11.47
"CUSDW3E7MTDUSL4","Joseph","Jefferson",654,254624.70,10.75
"CUSPJBR1W10F6L6","Victoria","Anderson",782,90476.84,4.35
"CUS4KWYPDJ4YR52","Brian","Rodriguez",490,59909.39,13.87
"CUSIF1QWEG70YZJ","William","Taylor",538,205689.62,14.29
"CUSHXYVMDH6W3QB","Helen","Henderson",732,266102.34,7.47
"CUSNYJW7SOWIAWX","David","Richardson",629,127982.71,13.89
"CUSHX7L219I1ES1","Andre","Joseph",346,158034.04,10.92
"CUSU1YD3W6Q763O","Allison","Price",314,227656.12,14.66
"CUSGKJYRNNSB2OZ","Margaret","Sanchez",378,152701.43,11.00
"CUSMQG4Y53OB9RN","Jason","Palmer",752,183401.36,14.48
"CUSFI6XC37Z7ZVJ","Steven","Peters",835,148291.24,9.77
"CUSNUH5US5P0NOB","Gina","Wheeler",367,148773.45,6.85
"CUSFT2QUXT1ESU9","Heather","Marquez",446,54595.82,12.53
"CUSBB4AYDDU4ZS3","Rhonda","Dyer",620,115872.16,11.00
"CUS64IUA6VKD9TW","Jennifer","Gray",419,163905.90,6.89
"CUSRRSP4BNBSLUP","Daisy","Ramsey",808,282315.54,11.18
"CUSG0WPIAFZ2IJW","Juan","Taylor",763,150211.41,4.79
"CUSV8IREIZZPXF6","Jack","Brown",774,19591.15,8.10
"CUSRUYFOIXW92PA","William","Booth",380,110960.26,4.13
"CUSW3KHKT9IFVDQ","Kayla","Wilson",337,101686.77,4.87
"CUSPBSRPV19BRTY","Nicole","Baker",513,192449.99,4.71
"CUS3MVFLO548SMH","Edward","Hawkins",495,211391.62,13.86
"CUS4TFN3N09FCSK","Christopher","Jackson",720,105388.15,11.86
"CUS2CD8GO6KGZJB","Walter","Petty",772,188823.16,5.00
"CUS1XAT2OWNV32C","Shannon","Malone",434,103892.14,11.09
"CUSTFSK2GI57WXL","Elizabeth","Hughes",638,92837.71,5.11
"CUSDUKC3K0H430J","Christopher","Gardner",302,28831.79,3.02
"CUSH73UTGIAXK53","Ricardo","Robinson",686,50204.24,5.63
"CUSPM6ZMIUJJKMZ","Matthew","Anderson",563,121814.15,7.44
"CUSH34J44Y5HJ4H","Brittany","Aguilar",721,191519.87,12.75
"CUS6IM5N0B05CTM","Juan","Hayes",390,191653.78,12.37
"CUSOOIIO6BQV6AR","Ruth","Watts",719,145543.16,3.32
"CUS1ZPPEP69NGPC","Emily","Jenkins",537,252558.88,6.07
"CUSBPDDV003KGYL","Ashley","Reyes",440,299784.45,9.14
"CUST0FZ8OZCB1TB","Tiffany","Fernandez",353,48787.96,2.73
"CUSLZ3BC1TNCWP9","John","Hernandez",322,146135.89,8.54
"CUSTBO1Q3XJJI7L","Jennifer","Perez",321,224176.49,6.62
"CUSVSCYOZPNAMLQ","Amanda","Hernandez",389,234846.86,5.61
"CUSR4PIAGSP2PFN","William","Davis",600,275898.20,8.42
"CUS5Z9H980Z94QH","Nathan","Smith",441,37148.14,10.52
"CUS0PLJH1FRX9ZX","Dana","Diaz",714,174234.22,7.47
"CUS16TUZBG1STI2","Jeanette","Wilson",793,12258.73,3.68
"CUSG19BDPR5UTU7","Christopher","Miller",304,108972.74,7.00
"CUSYN050OVI4HM2","Mary","Boyd",720,99556.79,10.87
"CUSSTS3LQ9XDQAT","Robert","Ramirez",439,206000.71,3.61
"CUS7IYK2WWNZA1S","Kristina","Frank",840,288948.15,6.54
"CUS20A3HVMY9RYK","Bryce","Rowe",451,132282.00,13.31
"CUSITG8GTZSUQZB","Amy","Morgan",450,12418.07,9.03
"CUSPRF8SAW5O52C","William","Rhodes",763,110866.81,3.35
"CUSFX67D0JP5871","Russell","French",467,282888.81,11.12
"CUSUJHSTZ6SVZNJ","Stephanie","Blankenship",711,213906.87,2.03
"CUSBOO7NO8F1TVF","Chad","Davis",326,50356.00,13.71
"CUSU9RCVHM8H99C","Sherry","Smith",762,230073.70,7.72
"CUSCAZNS2SAK692","Jennifer","Owen",736,63142.81,5.76
"CUSPSLBCRKJQVAI","Daryl","Fox",538,75861.92,8.80
"CUS3I4SPM0J8XPF","Amy","Nelson",324,24470.04,5.39
"CUS7X56AJUEGQ2Z","Laurie","Baker",608,233358.17,3.03
"CUSSOQ1L6NUK05A","Gerald","Clay",677,113410.32,6.60
"CUSSEF1KFOMVRUQ","Megan","Grimes",533,244372.15,10.62
"CUSXXI3LODV05P6","Christina","Matthews",787,5515.12,11.09
"CUS8K9L71OT035L","Nicole","Johnson",564,194004.46,14.94
"CUS23NRS1WVPFG5","Jeremy","Hernandez",407,4113.07,13.08
"CUS4QGFULZ2ADS8","Clinton","Harmon",829,272118.66,6.24
"CUSL3UJB9MKFDTA","Kimberly","Barrera",366,62319.76,7.48
"CUS1KMUN8F8NNX8","Jonathan","Robles",514,116178.62,8.31
"CUSOGXJ2NPOB4FV","Mary","Carpenter",593,218829.73,2.21
"CUSP0V5YI0WBMM8","Lisa","May",485,95279.67,11.01
"CUS9G1VV817T1ET","Marc","Alexander",571,2782.15,6.65
"CUS46W0978YFT5O","Jennifer","Perkins",482,181438.23,2.28
"CUS6DS6ATWYRFGB","Aaron","Harris",322,222423.07,14.59
"CUS05AXJWNMNF97","Reginald","Haynes",622,95221.79,14.92
"CUSTIRLBX5EGILC","Michael","Jones",482,2020.60,11.48
"CUSQFFRGL7I0W5A","Maria","Cooper",571,58302.45,4.43
"CUSIHB24AY2V58F","Monica","Shaw",773,139618.90,11.60
"CUSRS42GPBNISWA","Donald","Williams",638,258276.32,12.42
"CUSPAFN3UTXSFBU","Danielle","Ramirez",429,21421.07,10.61
"CUSM9ZQFMRGCLV8","Shelley","Lloyd",676,266840.00,8.02
"CUS7AXLN2O52N5Z","Christopher","Wallace",830,86050.38,4.60
"CUSJ0AOL857GBEK","Susan","Case",662,251196.51,11.49
"CUSK7GQD93NUEB1","Jesse","Anderson",789,299846.32,11.71
"CUSXXQHFGPLHFOJ","Patricia","Williams",689,115019.90,5.87
"CUSYXSIC7ZNCBCD","John","Ryan",626,102145.44,4.55
"CUS4O0QXG2E0MH4","Jessica","Scott",782,282259.26,11.31
"CUS4KZCZXTSM36J","Sydney","Mcintyre",611,237854.76,4.90
"CUS5MOUU8RA28BW","Michael","Fernandez",364,185475.25,5.12
"CUSBCJURGZD2PDI","Michael","Kelly",576,257505.78,3.36
"CUSMZQHCCET6JP1","Karen","Townsend",762,87097.77,8.46
"CUS30Z71JMXBRGF","Nathan","Hill",497,266081.80,10.91
"CUSFSSEHLZ6QWKT","Rachel","Wyatt",666,269087.37,7.20
"CUSCQWQJADR95BU","Jacqueline","Brooks",630,47098.57,5.03
"CUSWVLP0PXSI0GI","Joe","Schneider",484,66432.03,2.78
"CUSU0ABBI6LVWK3","Ryan","Hernandez",558,172277.78,14.64
"CUSRTTSE7DAKEV8","Brian","Johnson",549,275018.18,14.38
"CUS7C4YDDBWQ5KE","John","Luna",713,236404.53,14.02
"CUSSRCFSFDF9Y9R","Deanna","Fernandez",477,33963.85,7.85
"CUS61BZJHSJL7B1","Peggy","Harper",496,191788.60,3.67
"CUSV8MNJRCVYRRV","Sergio","Briggs",728,25792.00,8.95
"CUSFY86HH2CNDE5","Robin","Jacobs",330,14505.92,6.23
"CUS3S3MG04ZEDYI","Shelley","Lopez",596,84267.50,2.98
"CUS0Y6VPSV5BR9B","Jennifer","Miranda",302,191859.18,4.16
"CUSX02TERASGM8D","Jamie","Hays",664,113919.15,4.69
"CUSK43GWSL3SFV5","Rhonda","Hernandez",715,107981.19,12.45
"CUSIK1F25O2J5XS","Brianna","Scott",733,276221.26,6.90
"CUSCATJQB4D2IDC","Mark","Barrett",566,163844.39,10.91
"CUS9AHZ42NMZ0X3","Pamela","Mullen",736,194787.50,12.12
"CUSOBIY2EL6ENQ8","Matthew","Conway",527,124123.94,5.51
"CUS13OTESU2HTTS","Carrie","Rogers",342,126369.78,7.48
"CUS88EQ1RAGZATW","Angela","Gibson",686,105046.67,8.24
"CUS6LO1HN9BFLPD","Margaret","Miranda",524,56487.80,14.54
"CUSNSAZ1MOSKVMI","Courtney","Leonard",731,145243.43,2.25
"CUSN0MJQVMPNKN1","Ralph","White",808,108464.14,12.29
"CUSSD3NGW1G04DO","Darrell","Taylor",397,41625.43,12.43
"CUSSGRRJ29D65L9","Michael","Armstrong",469,121905.76,7.57
"CUSAG7TCBR0LQKV","Rhonda","Sanders",620,219889.84,4.99
"CUSOOXRYC6S5W1T","Maxwell","Thompson",322,30565.05,13.98
"CUSGX7JBWWN7SCT","Mark","Sanders",658,212012.31,6.30
"CUSXW07NECDRKAE","John","Duran",405,297076.30,8.96
"CUS1L767WC0WWVW","Christopher","Soto",795,92557.89,10.71
"CUSHI7FUG03LVS2","Donna","Villanueva",643,253547.40,9.44
"CUS0PLOJMJFYY97","Jacqueline","Miller",736,299907.74,14.36
"CUS8G30TKI3MLOA","Erin","Brown",558,182079.34,6.46
"CUS6DUR6ETGPZ2E","Ryan","Mcgee",378,149707.57,9.16
"CUS5RE6KE3420VS","Julie","Smith",519,104566.26,10.17
"CUSH5VMGWCGTQC3","Emily","Brown",347,141218.55,11.24
"CUSEK9EETDUG77W","Craig","White",632,132576.89,3.80
"CUSLK5BOV3036B3","Victoria","Knight",767,270879.21,10.91
"CUSFZPVHMMR0ZPA","Ryan","Anderson",498,33220.75,12.73
"CUSB0GR4U100P66","Linda","Smith",434,55496.06,5.88
"CUS4GUITFHCJ6X0","Jennifer","Parsons",659,93113.54,3.24
"CUSKRNHZXKAMN2U","Brittany","Brock",775,127698.18,9.41
"CUSCCMGP66N0L6S","John","Macdonald",805,18271.84,12.55
"CUS8A687BDG8SGS","Michelle","Smith",837,116478.73,6.51
"CUSIP9OWEQU6ENA","Tina","Stephens",739,76995.19,13.49
"CUSHYJK3AQU2AWP","Heather","Hogan",478,213454.77,2.82
"CUSF7VMY19GV328","Hector","Pacheco",759,66041.39,14.81
"CUSII6NHKTWPZ82","Jason","Coleman",379,183592.07,14.45
